6, 0.311056, 2.67609, 0
6, 0.625834, 2.06224, 0
6, 0.408984, 2.42761, 0
6, 0.400296, 2.43313, 0
6, 0.435335, 2.29402, 0
6, 0.479956, 2.36143, 0
6, 0.652362, 2.41376, 0
6, 0.288257, 2.62515, 0
6, 0.470081, 2.47277, 0
6, 0.303191, 2.6147, 0
6, 0.724866, 2.09566, 0
6, 0.628762, 2.30551, 0
6, 0.32376, 2.61581, 0
6, 0.523003, 2.46159, 0
6, 0.541391, 2.33406, 0
6, 0.455213, 2.74264, 0
6, 0.277433, 2.76979, 0
6, 0.300423, 2.65465, 0
6, 0.555533, 2.30528, 0
6, 0.647414, 2.07532, 0
6, 0.510561, 2.15371, 0
6, 0.446674, 2.48097, 0
6, 0.429406, 2.47985, 0
6, 0.530302, 2.444, 0
6, 0.288551, 2.78266, 0
6, 0.464292, 2.43523, 0
6, 0.232579, 2.89572, 0
6, 0.433788, 2.28192, 0
6, 0.294255, 2.66954, 0
6, 1.45731, 1.73857, 0
6, 0.189813, 2.93871, 0
6, 0.292045, 2.69547, 0
6, 0.576005, 2.11242, 0
6, 0.402756, 2.40811, 0
6, 0.291405, 2.78662, 0
6, 0.434101, 2.47403, 0
6, 0.470707, 2.4232, 0
6, 0.597639, 1.98926, 0
6, 0.301828, 2.68293, 0
6, 0.235478, 2.81942, 0
6, 1.16079, 1.81782, 0
6, 0.465254, 2.41005, 0
6, 0.448887, 2.4227, 0
6, 0.413504, 2.62347, 0
6, 0.446193, 2.47638, 0
6, 0.682712, 2.25071, 0
6, 0.286027, 2.72778, 0
6, 0.667753, 2.12755, 0
6, 0.470613, 2.46115, 0
6, 0.352074, 2.73012, 0
6, 0.536847, 2.32001, 0
6, 0.350863, 2.52837, 0
6, 0.451859, 2.4555, 0
6, 0.366799, 2.79403, 0
6, 0.720423, 2.29818, 0
6, 0.242014, 2.837, 0
6, 0.629994, 2.09929, 0
6, 0.344195, 2.56036, 0
6, 0.715916, 2.26245, 0
6, 0.223069, 2.93147, 0
6, 0.339929, 2.58796, 0
6, 0.31175, 2.6982, 0
6, 0.272407, 2.68551, 0
6, 0.366251, 2.53964, 0
6, 0.398839, 2.44955, 0
6, 0.335077, 2.60123, 0
6, 0.543138, 2.37539, 0
6, 0.416465, 2.33316, 0
6, 0.297732, 2.69315, 0
6, 0.649926, 2.38805, 0
6, 0.427317, 2.27375, 0
6, 0.652553, 2.33076, 0
6, 0.420247, 2.48305, 0
6, 0.280316, 2.66801, 0
6, 0.30204, 2.59936, 0
6, 0.372469, 2.54181, 0
6, 0.545874, 2.37648, 0
6, 0.319603, 2.69038, 0
6, 0.408328, 2.50071, 0
6, 0.411111, 2.63397, 0
6, 0.644678, 2.11897, 0
6, 0.313111, 2.74611, 0
6, 0.358331, 2.53565, 0
6, 0.305795, 2.67654, 0
6, 0.284187, 2.59989, 0
6, 0.417811, 2.43081, 0
6, 1.04103, 1.67322, 0
6, 0.368289, 2.53728, 0
6, 0.431525, 2.44222, 0
6, 0.497622, 2.64471, 0
6, 0.638776, 2.12796, 0
6, 0.366131, 2.58777, 0
6, 0.448591, 2.49376, 0
6, 0.509951, 2.44876, 0
6, 0.494816, 2.45759, 0
6, 0.363475, 2.50932, 0
6, 0.522299, 2.03565, 0
6, 0.335079, 2.54312, 0
6, 0.486012, 2.54097, 0
6, 0.305317, 2.77793, 0
6, 0.246666, 2.75632, 0
6, 0.40132, 2.42775, 0
6, 0.347748, 2.68371, 0
6, 0.319273, 2.72517, 0
6, 0.516742, 2.61845, 0
6, 0.356685, 2.58477, 0
6, 0.260719, 2.77957, 0
6, 0.32342, 2.60016, 0
6, 0.222238, 2.92314, 0
6, 0.439456, 2.32978, 0
6, 0.549862, 2.05836, 0
6, 0.285696, 2.76045, 0
6, 0.881598, 2.0318, 0
6, 0.250697, 2.78118, 0
6, 0.251717, 2.77661, 0
6, 0.766132, 2.11568, 0
6, 0.628687, 2.20476, 0
6, 0.251928, 2.69266, 0
6, 0.782465, 2.22797, 0
6, 0.172043, 2.96049, 0
6, 0.384099, 2.61718, 0
6, 0.301098, 2.56381, 0
6, 0.363131, 2.63995, 0
6, 0.584697, 2.4058, 0
6, 0.419171, 2.43662, 0
6, 0.433351, 2.42859, 0
6, 0.358441, 2.43829, 0
6, 0.418468, 2.39189, 0
6, 0.810389, 2.11182, 0
6, 0.283954, 2.6906, 0
6, 0.650908, 2.21739, 0
6, 0.6369, 2.0518, 0
6, 0.808036, 2.06527, 0
6, 0.234415, 2.79986, 0
6, 0.284893, 2.71142, 0
6, 0.469219, 2.37562, 0
6, 0.686926, 2.29308, 0
6, 0.400985, 2.57592, 0
6, 0.352467, 2.57842, 0
6, 0.575201, 2.50402, 0
6, 0.480319, 2.44314, 0
6, 0.302525, 2.73681, 0
6, 0.635536, 2.2752, 0
6, 0.557622, 2.17972, 0
6, 0.302541, 2.69429, 0
6, 0.604939, 2.4698, 0
6, 0.417821, 2.56251, 0
6, 0.426581, 2.52207, 0
6, 0.300928, 2.77132, 0
6, 0.372809, 2.46724, 0
6, 0.348961, 2.59235, 0
6, 0.26113, 2.77763, 0
6, 0.43364, 2.37258, 0
6, 0.260508, 2.70364, 0
6, 0.196123, 2.95237, 0
6, 0.531002, 2.45824, 0
6, 0.453399, 2.31493, 0
6, 0.354071, 2.60049, 0
6, 0.351451, 2.68628, 0
6, 0.378769, 2.52866, 0
6, 0.308441, 2.58717, 0
6, 0.644833, 2.08174, 0
6, 0.300479, 2.74686, 0
6, 0.32541, 2.7241, 0
6, 0.531868, 2.1479, 0
6, 0.454494, 2.46203, 0
6, 0.58283, 2.47364, 0
6, 0.775539, 2.06009, 0
6, 0.267967, 2.78323, 0
6, 0.302419, 2.56728, 0
6, 0.785576, 2.06036, 0
6, 0.633817, 2.29641, 0
6, 0.65457, 2.02048, 0
6, 0.265482, 2.79655, 0
6, 0.439727, 2.39747, 0
6, 0.465338, 2.36231, 0
6, 0.47569, 2.50164, 0
6, 0.440544, 2.56864, 0
6, 0.354649, 2.53046, 0
6, 0.34924, 2.61155, 0
6, 0.568365, 2.39499, 0
6, 0.432635, 2.41994, 0
6, 0.439604, 2.48898, 0
6, 0.324816, 2.66934, 0
6, 0.408625, 2.62391, 0
6, 0.280256, 2.63916, 0
6, 0.345678, 2.63449, 0
6, 0.549663, 2.32618, 0
6, 0.593781, 2.36779, 0
6, 0.41451, 2.49022, 0
6, 0.453995, 2.4986, 0
6, 0.302184, 2.69848, 0
6, 0.495554, 2.36544, 0
6, 0.433493, 2.39945, 0
6, 0.703586, 1.96789, 0
6, 0.461053, 2.26695, 0
6, 0.375618, 2.43885, 0
6, 0.451001, 2.4156, 0
6, 0.592174, 2.23474, 0
6, 0.837572, 2.18962, 0
6, 0.329577, 2.48205, 0
6, 0.283791, 2.69043, 0
6, 0.310415, 2.58278, 0
6, 0.419026, 2.59834, 0
6, 0.244569, 2.73059, 0
6, 0.485167, 2.37079, 0
6, 0.560171, 2.15133, 0
6, 0.264831, 2.81991, 0
6, 0.228948, 2.91906, 0
6, 0.427058, 2.44786, 0
6, 0.214857, 2.89694, 0
6, 0.380633, 2.64056, 0
6, 0.381966, 2.51512, 0
6, 0.345326, 2.4295, 0
6, 0.212921, 2.81542, 0
6, 0.345595, 2.58267, 0
6, 0.232796, 2.91142, 0
6, 0.414591, 2.49885, 0
6, 0.331888, 2.47771, 0
6, 0.554309, 2.14396, 0
6, 0.35708, 2.60316, 0
6, 0.596112, 2.27419, 0
6, 0.350545, 2.82817, 0
6, 0.300657, 2.81886, 0
6, 0.347633, 2.54187, 0
6, 0.840651, 2.16083, 0
6, 0.251051, 2.73139, 0
6, 0.345441, 2.48907, 0
6, 0.210999, 2.94414, 0
6, 0.918356, 1.80822, 0
6, 0.225118, 2.88225, 0
6, 0.448303, 2.35501, 0
6, 0.245361, 2.84327, 0
6, 0.468417, 2.30057, 0
6, 0.219755, 2.96678, 0
6, 0.435586, 2.71277, 0
6, 0.452234, 2.4959, 0
6, 0.385772, 2.48398, 0
6, 0.269753, 2.71723, 0
6, 0.381587, 2.49749, 0
6, 0.425758, 2.36592, 0
6, 0.267329, 2.85912, 0
6, 0.516031, 2.49853, 0
6, 0.308071, 2.80072, 0
6, 0.543564, 2.26462, 0
6, 0.444317, 2.29807, 0
6, 0.218265, 2.88744, 0
6, 0.187719, 2.88791, 0
6, 0.72815, 2.22168, 0
6, 0.50691, 2.37556, 0
6, 0.403448, 2.39173, 0
6, 0.846338, 1.87948, 0
6, 1.10012, 1.93477, 0
6, 0.448796, 2.4184, 0
6, 0.317627, 2.66587, 0
6, 0.68176, 2.13877, 0
6, 0.330464, 2.71648, 0
6, 0.805285, 2.22482, 0
6, 0.676713, 2.36273, 0
6, 1.13585, 1.77282, 0
6, 0.194947, 2.92152, 0
6, 0.378188, 2.63829, 0
6, 0.296966, 2.56507, 0
6, 0.34352, 2.57212, 0
6, 0.216127, 2.83459, 0
6, 0.323649, 2.66559, 0
6, 0.368496, 2.55714, 0
6, 0.649249, 2.08864, 0
6, 0.303462, 2.58375, 0
6, 0.516288, 2.3415, 0
6, 0.35207, 2.4631, 0
6, 0.657808, 2.11467, 0
6, 0.365952, 2.57826, 0
6, 0.258393, 2.77949, 0
6, 0.246449, 2.84226, 0
6, 0.240649, 2.84748, 0
6, 0.338595, 2.65713, 0
6, 0.209034, 2.80197, 0
6, 0.417772, 2.4853, 0
6, 0.518412, 2.31061, 0
6, 0.578034, 2.32436, 0
6, 0.712959, 1.99754, 0
6, 0.320633, 2.75019, 0
6, 0.407961, 2.44812, 0
6, 0.271546, 2.69917, 0
6, 0.456836, 2.18032, 0
6, 0.350808, 2.53014, 0
6, 0.346462, 2.60062, 0
6, 0.360506, 2.53708, 0
6, 0.324954, 2.59619, 0
6, 0.355227, 2.53876, 0
6, 0.431599, 2.3175, 0
6, 0.446482, 2.29111, 0
6, 0.343895, 2.57728, 0
6, 0.386293, 2.51054, 0
6, 0.449069, 2.43054, 0
6, 0.38022, 2.59325, 0
6, 0.372071, 2.48245, 0
6, 0.387795, 2.41581, 0
6, 0.383043, 2.55682, 0
6, 0.560827, 2.41613, 0
6, 0.230476, 2.84957, 0
6, 0.472893, 2.37623, 0
6, 0.380302, 2.72413, 0
6, 0.691133, 2.16647, 0
6, 0.638771, 2.03416, 0
6, 0.455361, 2.37509, 0
6, 0.492789, 2.45253, 0
6, 0.617417, 2.39284, 0
6, 0.717555, 2.27895, 0
6, 0.394647, 2.45344, 0
6, 0.278385, 2.67521, 0
6, 0.631737, 2.21158, 0
6, 0.581314, 2.32043, 0
6, 0.583562, 2.21276, 0
6, 0.479524, 2.33863, 0
6, 0.386751, 2.65096, 0
6, 0.353389, 2.52768, 0
6, 1.07357, 1.77024, 0
6, 0.339524, 2.62596, 0
6, 0.324573, 2.72614, 0
6, 0.300698, 2.60501, 0
6, 0.320781, 2.7347, 0
6, 0.227442, 2.78141, 0
6, 0.347901, 2.61018, 0
6, 0.44424, 2.31778, 0
6, 0.374555, 2.4874, 0
6, 0.466071, 2.56503, 0
6, 0.311014, 2.6766, 0
6, 0.278044, 2.69123, 0
6, 0.449271, 2.56037, 0
6, 0.363325, 2.54061, 0
6, 0.315316, 2.65056, 0
6, 0.23173, 2.77539, 0
6, 0.45546, 2.47137, 0
6, 0.668463, 2.06202, 0
6, 0.546151, 2.27535, 0
6, 0.443805, 2.46881, 0
6, 0.274696, 2.68081, 0
6, 0.202569, 2.93725, 0
6, 0.287901, 2.5571, 0
6, 0.39103, 2.44389, 0
6, 0.870237, 1.81566, 0
6, 0.397316, 2.59363, 0
6, 0.27769, 2.7623, 0
6, 1.10505, 1.63743, 0
6, 0.372376, 2.50246, 0
6, 0.37211, 2.67075, 0
6, 0.66548, 2.21293, 0
6, 0.521466, 2.34435, 0
6, 0.327307, 2.59775, 0
6, 0.327495, 2.48269, 0
6, 0.368931, 2.5824, 0
6, 0.328304, 2.65119, 0
6, 0.266029, 2.73331, 0
6, 0.643731, 2.16464, 0
6, 0.423099, 2.43197, 0
6, 0.336635, 2.65451, 0
6, 0.183887, 2.97621, 0
6, 0.269751, 2.81361, 0
6, 0.223994, 2.84081, 0
6, 0.3385, 2.72261, 0
6, 0.193551, 2.95391, 0
6, 0.386709, 2.5995, 0
6, 0.320714, 2.56662, 0
6, 0.332185, 2.57204, 0
6, 0.630591, 2.22594, 0
6, 0.286138, 2.76418, 0
6, 0.30126, 2.56926, 0
6, 0.264357, 2.73679, 0
6, 0.390018, 2.48312, 0
6, 0.248069, 2.75566, 0
6, 0.408711, 2.60051, 0
6, 0.290886, 2.70799, 0
6, 0.34707, 2.61127, 0
6, 0.337771, 2.61983, 0
6, 0.50907, 2.23402, 0
6, 0.57009, 2.30723, 0
6, 0.546769, 2.35578, 0
6, 0.655724, 2.2812, 0
6, 0.322787, 2.6108, 0
6, 0.386636, 2.53659, 0
6, 0.363906, 2.55268, 0
6, 0.345503, 2.58724, 0
6, 0.474777, 2.37042, 0
6, 0.292648, 2.71166, 0
6, 0.277493, 2.65683, 0
6, 0.531631, 2.19186, 0
6, 0.336573, 2.7367, 0
6, 0.226255, 2.92624, 0
6, 0.287931, 2.65469, 0
6, 0.264096, 2.7573, 0
6, 0.319091, 2.69313, 0
6, 0.294324, 2.64069, 0
6, 0.290368, 2.7111, 0
6, 0.371393, 2.54806, 0
6, 0.393972, 2.55796, 0
6, 0.273849, 2.73292, 0
6, 0.26998, 2.71617, 0
6, 0.178437, 3.03881, 0
6, 0.518519, 2.35092, 0
6, 0.358671, 2.60899, 0
6, 0.425317, 2.48887, 0
6, 0.323496, 2.63817, 0
6, 0.361159, 2.79675, 0
6, 0.545085, 2.39587, 0
6, 0.316326, 2.68796, 0
6, 0.244295, 2.83661, 0
6, 0.341503, 2.61919, 0
6, 0.365322, 2.6774, 0
6, 0.407621, 2.42024, 0
6, 0.323861, 2.69546, 0
6, 0.550061, 2.32936, 0
6, 0.360877, 2.56525, 0
6, 0.315193, 2.73313, 0
6, 0.310812, 2.60039, 0
6, 0.346503, 2.6366, 0
6, 0.418818, 2.46717, 0
6, 0.346233, 2.6128, 0
6, 0.30461, 2.75432, 0
6, 0.572482, 2.53558, 0
6, 0.477885, 2.34605, 0
6, 0.2797, 2.73886, 0
6, 0.404343, 2.44831, 0
6, 0.341785, 2.63485, 0
6, 0.386754, 2.66072, 0
6, 0.321004, 2.64618, 0
6, 0.373102, 2.58805, 0
6, 0.393728, 2.52493, 0
6, 0.372682, 2.47708, 0
6, 0.41162, 2.64602, 0
6, 0.442836, 2.5977, 0
6, 0.40707, 2.544, 0
6, 0.404659, 2.5099, 0
6, 0.269581, 2.72874, 0
6, 0.424144, 2.4898, 0
6, 0.495597, 2.34492, 0
6, 0.287298, 2.68811, 0
6, 0.364192, 2.48467, 0
6, 0.186728, 2.99299, 0
6, 0.249136, 2.78037, 0
6, 0.342973, 2.58133, 0
6, 0.57731, 2.2365, 0
6, 0.659731, 2.10108, 0
6, 0.31141, 2.67691, 0
6, 0.312546, 2.70496, 0
6, 0.371282, 2.53672, 0
6, 0.297193, 2.7614, 0
6, 0.507942, 2.56249, 0
6, 0.31562, 2.68988, 0
6, 0.430686, 2.57248, 0
6, 0.35104, 2.60018, 0
6, 0.391763, 2.58148, 0
6, 0.477641, 2.3344, 0
6, 0.372638, 2.57881, 0
6, 0.378356, 2.55295, 0
6, 0.257088, 2.70483, 0
6, 0.171672, 3.01858, 0
6, 0.375322, 2.67338, 0
6, 0.854891, 2.25177, 0
6, 0.659259, 2.21191, 0
6, 0.722129, 2.02776, 0
6, 0.502611, 2.37608, 0
6, 0.694303, 2.37665, 0
6, 0.227536, 2.89761, 0
6, 0.412157, 2.71268, 0
6, 0.258518, 2.75264, 0
6, 0.231341, 2.86664, 0
6, 0.148127, 3.08523, 0
6, 0.357725, 2.72088, 0
6, 0.223992, 2.83398, 0
6, 0.302416, 2.72796, 0
6, 0.275512, 2.84418, 0
6, 0.399993, 2.56708, 0
6, 0.266333, 2.81126, 0
6, 0.522664, 2.23587, 0
6, 0.342353, 2.80407, 0
6, 0.387083, 2.64337, 0
6, 0.270497, 2.83208, 0
6, 0.264605, 2.65995, 0
6, 0.299676, 2.73013, 0
6, 0.329112, 2.594, 0
6, 0.257477, 2.74602, 0
6, 0.213562, 2.8681, 0
6, 0.329228, 2.64369, 0
6, 0.267869, 2.7014, 0
6, 0.385968, 2.54639, 0
6, 0.254523, 2.79924, 0
6, 0.371783, 2.55298, 0
6, 0.337498, 2.71845, 0
6, 0.317482, 2.6949, 0
6, 0.225615, 2.78913, 0
6, 0.387369, 2.55919, 0
6, 0.345344, 2.74773, 0
6, 0.286163, 2.67226, 0
6, 0.296562, 2.84892, 0
6, 0.361903, 2.62371, 0
6, 0.329658, 2.76884, 0
6, 0.529566, 2.29299, 0
6, 0.248729, 2.88255, 0
6, 0.305672, 2.72912, 0
6, 0.238609, 2.88615, 0
6, 0.301894, 2.68779, 0
6, 0.363137, 2.50936, 0
6, 0.444215, 2.71583, 0
6, 0.317574, 2.76147, 0
6, 0.327241, 2.63596, 0
6, 0.497702, 2.38358, 0
6, 0.377271, 2.61436, 0
6, 0.245611, 2.80215, 0
6, 0.473457, 2.36209, 0
6, 0.74929, 2.05691, 0
6, 0.465809, 2.41168, 0
6, 0.400594, 2.43593, 0
6, 0.516501, 2.26175, 0
6, 0.539785, 2.27317, 0
6, 0.20072, 2.94991, 0
6, 0.254846, 2.7142, 0
6, 0.441361, 2.33464, 0
6, 0.523978, 2.47577, 0
6, 0.487312, 2.42087, 0
6, 0.255386, 2.8066, 0
6, 0.289382, 2.78158, 0
6, 0.639231, 2.59052, 0
6, 0.616568, 2.17102, 0
6, 0.302305, 2.72431, 0
6, 0.205996, 2.90535, 0
6, 0.65233, 2.283, 0
6, 0.811093, 1.96126, 0
6, 0.327933, 2.617, 0
6, 0.434493, 2.45799, 0
6, 0.258645, 2.80232, 0
6, 0.466414, 2.53057, 0
6, 0.209199, 2.95318, 0
6, 0.222862, 2.84013, 0
6, 0.523981, 2.58365, 0
6, 0.364579, 2.55205, 0
6, 0.242424, 2.86577, 0
6, 0.302776, 2.63862, 0
6, 0.49995, 2.29335, 0
6, 0.262556, 2.82442, 0
6, 0.691554, 2.16905, 0
6, 0.539863, 2.47628, 0
6, 0.224632, 2.84298, 0
6, 0.382651, 2.50176, 0
6, 0.312698, 2.60667, 0
6, 0.40811, 2.39437, 0
6, 0.279829, 2.74554, 0
6, 0.404792, 2.59177, 0
6, 0.325038, 2.6197, 0
6, 0.278508, 2.81657, 0
6, 0.34434, 2.62218, 0
6, 0.474233, 2.42341, 0
6, 0.430388, 2.46546, 0
6, 0.310549, 2.74208, 0
6, 0.408512, 2.54143, 0
6, 0.249567, 2.85204, 0
6, 0.289989, 2.75307, 0
6, 0.368259, 2.62232, 0
6, 0.302037, 2.67582, 0
6, 0.432878, 2.38655, 0
6, 0.341993, 2.53314, 0
6, 0.429114, 2.4347, 0
6, 0.260457, 2.73653, 0
6, 0.268554, 2.75403, 0
6, 0.356158, 2.56496, 0
6, 0.317971, 2.6163, 0
6, 0.355977, 2.47945, 0
6, 0.386406, 2.48271, 0
6, 0.209541, 2.82426, 0
6, 0.218344, 2.78593, 0
6, 0.295801, 2.72394, 0
6, 0.571095, 2.34545, 0
6, 0.267029, 2.70913, 0
6, 0.464984, 2.37267, 0
6, 0.325953, 2.4532, 0
6, 0.567483, 2.21988, 0
6, 0.244556, 2.77576, 0
6, 0.31819, 2.60487, 0
6, 0.575964, 2.19753, 0
6, 0.327578, 2.55148, 0
6, 0.308693, 2.72432, 0
6, 0.314437, 2.61675, 0
6, 0.479616, 2.46199, 0
6, 0.333765, 2.69869, 0
6, 0.265398, 2.64226, 0
6, 0.32264, 2.62972, 0
6, 0.405249, 2.48441, 0
6, 0.390626, 2.51104, 0
6, 0.189424, 2.89039, 0
6, 0.244809, 2.80606, 0
6, 0.251199, 2.75984, 0
6, 0.349165, 2.51914, 0
6, 0.303723, 2.72508, 0
6, 0.157556, 3.0356, 0
6, 0.284105, 2.60758, 0
6, 0.264639, 2.71999, 0
6, 0.288924, 2.65504, 0
6, 0.462671, 2.40742, 0
6, 0.266578, 2.76901, 0
6, 0.429969, 2.43543, 0
6, 0.388833, 2.46108, 0
6, 0.450725, 2.33048, 0
6, 0.413698, 2.58526, 0
6, 0.495714, 2.46788, 0
6, 0.380347, 2.55824, 0
6, 0.218025, 2.8224, 0
6, 0.287942, 2.70301, 0
6, 0.293376, 2.62289, 0
6, 0.303096, 2.60737, 0
6, 0.300747, 2.71868, 0
6, 0.255896, 2.77589, 0
6, 0.291143, 2.75608, 0
6, 0.545832, 2.27834, 0
6, 0.350618, 2.58254, 0
6, 0.424152, 2.4739, 0
6, 0.549461, 2.40803, 0
6, 0.512424, 2.65496, 0
6, 0.266141, 2.78055, 0
6, 0.329448, 2.60808, 0
6, 0.250942, 2.74155, 0
6, 0.41079, 2.58978, 0
6, 0.318577, 2.71741, 0
6, 0.273726, 2.75274, 0
6, 0.358056, 2.63099, 0
6, 0.432536, 2.37132, 0
6, 0.328589, 2.86539, 0
6, 0.300536, 2.72123, 0
6, 0.211796, 2.89669, 0
6, 0.313559, 2.87232, 0
6, 0.286744, 2.76975, 0
6, 0.218626, 3.02703, 0
6, 0.262103, 2.88283, 0
6, 0.188713, 3.03013, 0
6, 0.213633, 2.98515, 0
6, 0.287298, 2.7631, 0
6, 0.269515, 2.74902, 0
6, 0.261058, 2.83849, 0
6, 0.260658, 2.79579, 0
6, 0.323857, 2.60355, 0
6, 0.291124, 2.73492, 0
6, 0.167058, 2.98034, 0
6, 0.271432, 2.77089, 0
6, 0.347615, 2.63709, 0
6, 0.208892, 2.95775, 0
6, 0.22639, 2.7985, 0
6, 0.238963, 2.91406, 0
6, 0.295003, 2.73607, 0
6, 0.504291, 2.44554, 0
6, 0.323525, 2.67245, 0
6, 0.27075, 2.8231, 0
6, 0.359881, 2.49717, 0
6, 0.313963, 2.84069, 0
6, 0.260823, 2.75984, 0
6, 0.281626, 2.84964, 0
6, 0.403676, 2.48506, 0
6, 0.211251, 2.85157, 0
6, 0.323763, 2.7052, 0
6, 0.490649, 2.45298, 0
6, 0.421891, 2.36113, 0
6, 0.363823, 2.78949, 0
6, 0.273095, 2.68674, 0
6, 0.192286, 2.93681, 0
6, 0.401325, 2.53161, 0
6, 0.335074, 2.64894, 0
6, 0.399001, 2.63038, 0
6, 0.241656, 2.80198, 0
6, 0.72705, 2.25766, 0
6, 0.274247, 2.70565, 0
6, 0.302293, 2.60534, 0
6, 0.440717, 2.43332, 0
6, 0.424924, 2.46067, 0
6, 0.520813, 2.36905, 0
6, 0.436906, 2.50448, 0
6, 0.388647, 2.597, 0
6, 0.196902, 2.94684, 0
6, 0.229666, 2.81665, 0
6, 0.257049, 2.70649, 0
6, 0.721893, 2.27681, 0
6, 0.482718, 2.42991, 0
6, 0.580388, 2.24748, 0
6, 0.629308, 2.4562, 0
6, 0.460155, 2.3958, 0
6, 0.503102, 2.61915, 0
6, 0.450233, 2.46698, 0
6, 0.50266, 2.43764, 0
6, 0.463779, 2.39692, 0
6, 0.430242, 2.52654, 0
6, 0.261269, 2.78426, 0
6, 0.26361, 2.83683, 0
6, 0.371472, 2.72479, 0
6, 0.36875, 2.57729, 0
6, 0.184361, 2.99561, 0
6, 0.302815, 2.77901, 0
6, 0.395712, 2.62192, 0
6, 0.274912, 2.83257, 0
6, 0.242495, 2.8946, 0
6, 0.394939, 2.58918, 0
6, 0.543541, 2.35339, 0
6, 0.294834, 2.76295, 0
6, 0.368798, 2.51676, 0
6, 0.395291, 2.55359, 0
6, 0.314193, 2.73156, 0
6, 0.283309, 2.74465, 0
6, 0.321556, 2.64299, 0
6, 0.301665, 2.59412, 0
6, 0.331315, 2.74608, 0
6, 0.424553, 2.58014, 0
6, 0.515139, 2.33379, 0
6, 0.587406, 2.35849, 0
6, 0.472005, 2.47661, 0
6, 0.39016, 2.57445, 0
6, 0.606743, 2.31494, 0
6, 0.345419, 2.53204, 0
6, 0.266593, 2.7378, 0
6, 0.763854, 2.20619, 0
6, 0.52231, 2.26397, 0
6, 0.305014, 2.65823, 0
6, 0.748813, 1.77701, 0
